StateDistrictMarket,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Freshness
130,22,311,0,4000.0,7000.0,5500.0,4
130,28,311,0,3000.0,5000.0,4000.0,4
130,32,311,0,2000.0,4000.0,3000.0,4
130,92,311,0,2500.0,5000.0,4000.0,4
130,101,311,0,6000.0,8000.0,7000.0,4
130,220,311,0,7000.0,9000.0,8000.0,4
132,10,311,0,7925.0,9455.0,8690.0,4
132,24,311,0,6500.0,8130.0,7315.0,4
132,39,311,0,4500.0,5980.0,5240.0,4
132,61,311,0,6425.0,7655.0,7040.0,4
132,94,311,0,6750.0,8280.0,7515.0,4
132,97,186,0,9250.0,10880.0,10065.0,4
132,98,311,0,5625.0,7555.0,6590.0,4
132,122,311,0,4610.0,4870.0,4740.0,4
132,144,311,0,5500.0,6730.0,6115.0,4
132,194,436,0,15605.0,17555.0,16580.0,4
132,199,64,0,4575.0,4705.0,4640.0,4
132,227,262,0,2335.0,2525.0,2430.0,4
134,39,86,0,6087.0,6297.0,6192.0,4
134,102,443,0,5750.0,6001.0,5875.0,4
134,149,446,0,4875.0,5062.0,4968.0,4
134,154,385,0,1500.0,1700.0,1600.0,4
134,175,132,0,1200.0,1500.0,1350.0,4
134,194,376,0,13782.0,17282.0,15532.0,4
134,220,425,0,10000.0,12500.0,11250.0,4
136,13,129,0,2250.0,2375.0,2300.0,4
136,39,85,0,6300.0,6425.0,6375.0,4
136,122,204,0,4400.0,4695.0,4500.0,4
136,160,314,0,1700.0,2735.0,2250.0,4
136,227,129,0,2300.0,3255.0,2450.0,4
137,13,256,0,2050.0,2135.0,2105.0,4
137,39,86,0,6075.0,6450.0,6350.0,4
137,149,293,0,4405.0,5400.0,5300.0,4
137,227,256,0,2075.0,2475.0,2300.0,4
138,13,256,0,1970.0,1970.0,1970.0,4
138,39,86,0,6235.0,6260.0,6250.0,4
138,227,311,0,2230.0,2275.0,2250.0,4
140,67,122,0,53255.0,59755.0,56500.0,4
140,108,218,0,23000.0,25750.0,24850.0,4
140,149,293,0,5615.0,5640.0,5625.0,4
140,198,389,0,22000.0,22000.0,22000.0,4
142,13,311,0,1650.0,2150.0,1900.0,4
142,39,311,0,6000.0,6465.0,6232.0,4
142,149,311,0,4705.0,5590.0,5147.0,4
142,154,6,0,1000.0,1600.0,1300.0,4
142,175,0,0,1100.0,1400.0,1250.0,4
142,220,129,0,10000.0,13000.0,11500.0,4
142,227,311,0,2200.0,2370.0,2285.0,4
145,22,311,0,3000.0,3500.0,3200.0,4
145,27,311,0,3500.0,4000.0,3600.0,4
145,28,311,0,3500.0,4500.0,4000.0,4
145,32,311,0,1000.0,2000.0,1500.0,4
145,40,311,0,800.0,2000.0,1400.0,4
145,92,311,0,3500.0,4000.0,3600.0,4
145,154,298,0,1300.0,1800.0,1500.0,4
145,175,311,0,1400.0,1800.0,1600.0,4
145,220,311,0,5000.0,10000.0,7500.0,4
146,14,27,2,1250.0,2000.0,1625.0,4
146,22,57,0,3000.0,3500.0,3250.0,4
146,27,72,0,2500.0,3000.0,2750.0,4
146,28,34,0,4000.0,7000.0,5500.0,4
146,32,81,0,1250.0,2000.0,1625.0,4
146,34,83,0,5000.0,6000.0,5500.0,4
146,40,19,0,3000.0,4000.0,3500.0,4
146,51,102,0,5000.0,7500.0,6250.0,4
146,60,112,0,2000.0,7500.0,4750.0,4
146,65,117,0,6000.0,7000.0,6500.0,4
146,92,180,0,3000.0,6000.0,4500.0,4
146,125,252,0,2000.0,2500.0,2250.0,4
146,131,255,0,5000.0,6000.0,5500.0,4
146,132,264,0,1000.0,2000.0,1500.0,4
146,145,283,0,4000.0,5000.0,4500.0,4
146,154,6,0,800.0,1600.0,1200.0,4
146,169,311,0,10000.0,11000.0,10500.0,4
146,173,311,0,3500.0,4000.0,3750.0,4
146,175,0,0,900.0,1750.0,1325.0,4
146,220,311,0,7000.0,12000.0,9500.0,4
149,39,86,0,6250.0,6325.0,6290.0,4
149,67,122,0,55000.0,60000.0,57500.0,4
149,108,218,0,22500.0,24250.0,23500.0,4
149,206,311,0,19500.0,20500.0,20000.0,4
151,8,31,1,8000.0,10000.0,9000.0,4
151,13,311,0,1250.0,2200.0,1725.0,4
151,14,27,1,2000.0,2500.0,2250.0,4
151,17,48,0,6700.0,6700.0,6700.0,4
151,22,57,0,1500.0,2500.0,2000.0,4
151,24,66,0,8000.0,8250.0,8125.0,4
151,28,34,0,3000.0,3500.0,3250.0,4
151,32,81,0,2000.0,2500.0,2250.0,4
151,40,19,0,4000.0,5000.0,4500.0,4
151,43,311,1,1500.0,2000.0,1750.0,4
151,60,112,0,10000.0,10500.0,10250.0,4
151,61,113,0,6650.0,7650.0,7150.0,4
151,67,122,0,35000.0,35000.0,35000.0,4
151,92,180,0,4500.0,5500.0,5000.0,4
151,94,178,0,8275.0,8425.0,8350.0,4
151,98,70,0,6500.0,7325.0,6910.0,4
151,99,189,0,8500.0,11500.0,10000.0,4
151,101,194,0,7000.0,8000.0,7500.0,4
151,122,311,0,3400.0,4300.0,3850.0,4
151,125,252,0,2500.0,3000.0,2750.0,4
151,148,292,1,2500.0,3500.0,3000.0,4
151,154,311,0,1750.0,2250.0,2000.0,4
151,161,311,1,1500.0,2000.0,1750.0,4
151,174,311,1,2000.0,3000.0,2500.0,4
151,175,0,0,1250.0,1750.0,1500.0,4
151,194,436,0,16500.0,16500.0,16500.0,4
151,220,129,0,10000.0,11000.0,10500.0,4
151,227,261,0,2000.0,2130.0,2065.0,4
151,227,311,0,2160.0,2490.0,2325.0,4
152,10,256,0,7755.0,9430.0,9030.0,4
152,61,162,0,6005.0,7555.0,7505.0,4
152,98,256,0,6000.0,7430.0,6830.0,4
152,199,445,0,4605.0,4655.0,4655.0,4
152,227,261,0,2230.0,2485.0,2445.0,4
153,8,31,2,6000.0,15000.0,10500.0,4
153,14,44,2,2000.0,2500.0,2250.0,4
153,22,57,0,2000.0,5000.0,3500.0,4
153,28,74,0,2000.0,5000.0,3500.0,4
153,32,81,0,1000.0,2500.0,1750.0,4
153,37,84,0,1500.0,4000.0,2750.0,4
153,40,87,0,1500.0,4000.0,2750.0,4
153,43,369,2,2000.0,4000.0,3000.0,4
153,66,121,0,1000.0,4000.0,2500.0,4
153,92,180,0,4000.0,8000.0,6000.0,4
153,101,194,0,4000.0,10000.0,7000.0,4
153,125,311,0,1000.0,3000.0,2000.0,4
153,161,311,1,1000.0,2000.0,1500.0,4
153,174,331,2,1000.0,4000.0,2500.0,4
153,176,335,0,2000.0,5000.0,3500.0,4
153,193,375,2,1500.0,3000.0,2250.0,4
153,220,425,0,9000.0,14000.0,11500.0,4
156,20,134,0,4055.0,4745.0,4400.0,4
156,22,57,0,2500.0,3500.0,3000.0,4
156,23,311,0,2500.0,3500.0,3000.0,4
156,27,72,0,3000.0,4500.0,3750.0,4
156,28,74,0,4000.0,5000.0,4500.0,4
156,32,81,0,2000.0,2500.0,2250.0,4
156,62,256,0,5255.0,7125.0,6190.0,4
156,66,121,0,500.0,2000.0,1250.0,4
156,67,122,0,32500.0,51000.0,41750.0,4
156,92,180,0,4000.0,6000.0,5000.0,4
156,98,311,0,4000.0,6500.0,5250.0,4
156,101,194,0,7000.0,8000.0,7500.0,4
156,102,311,0,5820.0,6250.0,6035.0,4
156,125,252,0,500.0,1300.0,900.0,4
156,154,307,0,800.0,1700.0,1250.0,4
156,194,436,0,16250.0,17310.0,16780.0,4
156,220,425,0,10500.0,12000.0,11250.0,4
156,227,256,0,2175.0,2695.0,2435.0,4
157,10,32,0,7500.0,9705.0,8605.0,4
157,13,129,0,1575.0,2405.0,2125.0,4
157,20,134,0,4450.0,4975.0,4860.0,4
157,20,438,0,9500.0,12445.0,11250.0,4
157,24,132,0,5675.0,8380.0,7350.0,4
157,39,85,0,5000.0,6345.0,6175.0,4
157,61,13,0,6750.0,9100.0,8050.0,4
157,61,113,0,6400.0,8300.0,7800.0,4
157,62,297,0,6900.0,7465.0,7260.0,4
157,67,122,0,48500.0,59000.0,55500.0,4
157,94,178,0,6900.0,9000.0,8250.0,4
157,97,186,0,10050.0,11625.0,10600.0,4
157,98,70,0,7055.0,8675.0,7900.0,4
157,98,163,0,7000.0,7835.0,7625.0,4
157,114,223,0,4250.0,5100.0,4700.0,4
157,144,284,0,5500.0,7700.0,6750.0,4
157,149,293,0,4850.0,5250.0,5150.0,4
157,194,64,0,13350.0,17250.0,16425.0,4
157,194,436,0,16000.0,17500.0,16875.0,4
157,227,261,0,2370.0,2510.0,2420.0,4
157,227,378,0,2380.0,2850.0,2450.0,4
158,22,57,0,2500.0,4500.0,3250.0,4
158,27,72,0,1250.0,3000.0,2250.0,4
158,28,74,0,2500.0,4500.0,3750.0,4
158,51,102,0,4000.0,6000.0,5250.0,4
158,60,112,0,3500.0,6500.0,5750.0,4
158,86,182,0,13000.0,15500.0,14750.0,4
158,92,180,0,3500.0,5500.0,4875.0,4
158,125,252,0,750.0,2750.0,2000.0,4
158,154,307,0,275.0,1500.0,800.0,4
158,175,132,0,800.0,1705.0,1425.0,4
162,13,311,0,1500.0,2500.0,2000.0,4
162,39,85,0,6230.0,6325.0,6277.0,4
162,227,311,0,2230.0,2450.0,2340.0,4
166,160,314,0,2035.0,2035.0,2035.0,4
167,22,57,0,3945.0,3945.0,3945.0,4
168,160,314,0,2035.0,2035.0,2035.0,4
171,62,377,0,6000.0,8000.0,7000.0,4
171,227,256,0,2000.0,2700.0,2400.0,4
174,39,311,0,6250.0,6360.0,6335.0,4
174,61,311,0,7255.0,8520.0,8000.0,4
174,149,343,0,6050.0,6975.0,6800.0,4
174,194,436,0,15500.0,17280.0,16750.0,4
174,227,311,0,2330.0,2555.0,2425.0,4
176,22,311,0,2500.0,3000.0,2750.0,4
176,23,311,0,2000.0,3500.0,2750.0,4
176,27,311,0,2500.0,3000.0,2750.0,4
176,28,311,0,3000.0,4000.0,3500.0,4
176,32,311,0,2000.0,2250.0,2125.0,4
176,40,311,0,2000.0,3000.0,2500.0,4
176,51,311,0,6000.0,6500.0,6250.0,4
176,58,311,0,3500.0,4000.0,3750.0,4
176,60,311,0,3500.0,5000.0,4250.0,4
176,65,311,0,7000.0,7500.0,7250.0,4
176,66,311,0,1000.0,2500.0,1750.0,4
176,69,311,0,3500.0,4000.0,3750.0,4
176,86,311,0,13500.0,14500.0,14000.0,4
176,92,180,0,4000.0,5000.0,4500.0,4
176,107,311,0,5000.0,5500.0,5250.0,4
176,125,311,0,2000.0,3000.0,2500.0,4
176,131,311,0,900.0,1400.0,1150.0,4
176,154,311,0,1000.0,1900.0,1500.0,4
176,173,311,0,3500.0,4000.0,3750.0,4
176,175,311,0,1000.0,1900.0,1500.0,4
176,176,311,0,1000.0,1500.0,1250.0,4
176,183,311,0,3000.0,3500.0,3250.0,4
176,200,311,0,2500.0,3000.0,2750.0,4
176,201,311,0,1300.0,1800.0,1550.0,4
176,220,311,0,8000.0,11000.0,9500.0,4
177,8,31,2,4500.0,8000.0,6500.0,4
177,14,311,2,1800.0,2200.0,2000.0,4
177,22,57,0,2000.0,2500.0,2200.0,4
177,23,63,0,1500.0,2000.0,1800.0,4
177,27,72,0,1500.0,2500.0,2000.0,4
177,32,81,0,600.0,1200.0,1000.0,4
177,34,311,0,3500.0,6500.0,6000.0,4
177,37,84,0,1000.0,1400.0,1200.0,4
177,40,87,0,1000.0,2500.0,1500.0,4
177,58,107,0,1200.0,1600.0,1400.0,4
177,82,311,0,5000.0,7500.0,6500.0,4
177,85,161,0,7000.0,9000.0,8500.0,4
177,92,180,0,2500.0,4000.0,3500.0,4
177,154,311,0,1000.0,1400.0,1200.0,4
177,175,311,0,1000.0,1200.0,1100.0,4
177,220,311,0,5000.0,6000.0,5500.0,4
179,22,311,0,1500.0,2500.0,1500.0,4
179,27,311,0,1500.0,2000.0,1500.0,4
179,28,311,0,1200.0,1500.0,1200.0,4
179,32,311,0,700.0,900.0,700.0,4
179,34,311,0,2500.0,3200.0,2500.0,4
179,40,311,0,2200.0,2200.0,2200.0,4
179,60,112,0,6000.0,6000.0,6000.0,4
179,66,311,0,1200.0,1500.0,1200.0,4
179,92,311,0,2200.0,2500.0,2200.0,4
179,154,311,0,1000.0,1150.0,1000.0,4
179,175,311,0,700.0,800.0,800.0,4
179,201,311,0,1500.0,2000.0,1500.0,4
179,220,311,0,3500.0,5000.0,3500.0,4
180,8,311,2,3000.0,4000.0,3700.0,4
180,15,311,0,1600.0,2600.0,2200.0,4
180,22,57,0,1200.0,3000.0,2000.0,4
180,23,63,0,1500.0,2500.0,2000.0,4
180,27,72,0,800.0,2000.0,1200.0,4
180,28,74,0,800.0,2500.0,1800.0,4
180,32,311,0,500.0,1500.0,1300.0,4
180,34,83,0,4000.0,6000.0,5000.0,4
180,40,87,0,2500.0,4000.0,3000.0,4
180,58,311,0,1500.0,3000.0,2000.0,4
180,66,121,0,800.0,1500.0,1200.0,4
180,81,311,0,4000.0,5000.0,4400.0,4
180,82,166,0,3000.0,7500.0,6000.0,4
180,92,180,0,2500.0,5000.0,3500.0,4
180,125,311,0,1800.0,3000.0,2200.0,4
180,137,311,2,800.0,2000.0,1400.0,4
180,148,292,2,2600.0,3000.0,2700.0,4
180,154,307,0,1000.0,1600.0,1500.0,4
180,165,311,2,2000.0,3500.0,3000.0,4
180,165,324,2,800.0,800.0,800.0,4
180,166,325,0,4000.0,5000.0,4200.0,4
180,172,329,2,800.0,800.0,800.0,4
180,173,311,0,2500.0,3000.0,2850.0,4
180,174,331,2,6000.0,7000.0,6200.0,4
180,175,334,0,600.0,1100.0,750.0,4
180,176,335,0,500.0,1300.0,1000.0,4
180,177,340,0,600.0,800.0,750.0,4
180,183,355,0,1000.0,2600.0,1500.0,4
180,220,425,0,4000.0,5000.0,5000.0,4
181,22,57,0,3000.0,3000.0,3000.0,4
181,23,63,0,2000.0,2000.0,2000.0,4
181,27,72,0,1000.0,1585.0,1500.0,4
181,32,81,0,1500.0,1500.0,1500.0,4
181,40,87,0,2000.0,4000.0,4000.0,4
181,66,121,0,1000.0,1500.0,1500.0,4
181,92,180,0,3000.0,3000.0,3000.0,4
181,96,185,0,4000.0,5000.0,5000.0,4
181,125,311,0,1500.0,1500.0,1500.0,4
181,137,311,2,1000.0,1500.0,1500.0,4
181,148,311,2,2500.0,2500.0,2500.0,4
181,154,256,0,1000.0,1200.0,1000.0,4
181,175,334,0,700.0,1000.0,700.0,4
181,176,335,0,1000.0,1000.0,1000.0,4
181,201,311,0,1500.0,2000.0,2000.0,4
181,204,402,0,4450.0,4450.0,4450.0,4
181,220,256,0,7000.0,7000.0,7000.0,4
182,8,31,1,6000.0,7500.0,7000.0,4
182,27,72,0,1500.0,2500.0,2000.0,4
182,32,311,0,2000.0,2800.0,2400.0,4
182,37,84,0,1100.0,1500.0,1300.0,4
182,40,311,0,2000.0,3000.0,2400.0,4
182,148,292,1,2500.0,3300.0,3000.0,4
182,154,311,0,1000.0,1400.0,1200.0,4
182,174,311,1,5000.0,8000.0,6000.0,4
182,175,334,0,850.0,1100.0,1000.0,4
182,220,425,0,8000.0,12000.0,9000.0,4
184,62,24,0,6820.0,6940.0,6900.0,4
184,102,311,0,5900.0,5950.0,5925.0,4
186,22,311,0,1200.0,1800.0,1500.0,4
186,23,311,0,800.0,1200.0,1000.0,4
186,27,311,0,800.0,1200.0,1000.0,4
186,28,311,0,2000.0,2500.0,2200.0,4
186,32,311,0,1200.0,1800.0,1500.0,4
186,66,311,0,800.0,1200.0,1000.0,4
186,103,311,2,1000.0,1500.0,1200.0,4
186,175,311,0,1000.0,1300.0,1200.0,4
186,176,311,0,1000.0,1500.0,1200.0,4
186,220,311,0,6000.0,10000.0,8000.0,4
187,149,311,0,5084.0,5408.0,5084.0,4
188,154,6,0,1000.0,1120.0,1050.0,4
188,175,0,0,950.0,1100.0,1000.0,4
189,8,311,1,13000.0,15000.0,14000.0,4
189,137,311,1,5500.0,6500.0,6000.0,4
189,175,311,0,1500.0,2000.0,1800.0,4
191,14,311,1,2200.0,2800.0,2500.0,4
191,28,311,0,2500.0,3000.0,2700.0,4
191,137,311,1,2100.0,2800.0,2400.0,4
191,154,311,0,1200.0,1600.0,1400.0,4
191,175,311,0,700.0,2200.0,1500.0,4
191,220,311,0,6500.0,8000.0,7500.0,4
195,8,311,1,10000.0,15000.0,12500.0,4
196,8,311,1,4500.0,18000.0,12000.0,4
196,14,311,1,3500.0,4200.0,3800.0,4
196,27,311,0,1500.0,1900.0,1700.0,4
196,28,311,0,2000.0,2600.0,2200.0,4
196,32,311,0,1400.0,1600.0,1500.0,4
196,66,311,0,1000.0,3000.0,2000.0,4
196,137,311,1,3000.0,3600.0,3500.0,4
196,148,311,1,3800.0,4200.0,4000.0,4
196,154,311,0,1000.0,1200.0,1100.0,4
198,14,311,2,1300.0,1500.0,1450.0,4
198,22,311,0,1500.0,2000.0,1800.0,4
198,23,311,0,2200.0,2500.0,2400.0,4
198,27,311,0,900.0,1000.0,950.0,4
198,28,311,0,1500.0,2000.0,1800.0,4
198,66,311,0,1500.0,2000.0,1800.0,4
198,103,311,2,2500.0,3000.0,2800.0,4
198,124,311,0,1400.0,1500.0,1450.0,4
198,137,311,2,2500.0,3000.0,2800.0,4
198,148,311,2,3300.0,3500.0,3400.0,4
198,174,311,2,9000.0,10000.0,9500.0,4
198,175,311,0,1100.0,1200.0,1150.0,4
198,186,311,0,500.0,600.0,550.0,4
198,220,311,0,9500.0,10000.0,9600.0,4
200,149,311,0,4700.0,4700.0,4700.0,4
200,154,311,0,900.0,1300.0,1100.0,4
200,175,311,0,900.0,1200.0,1100.0,4
200,220,311,0,6000.0,11000.0,9000.0,4
203,154,311,0,1200.0,1500.0,1500.0,4
203,175,311,0,1000.0,1200.0,1200.0,4
203,220,311,0,7000.0,10000.0,9500.0,4
207,154,311,0,1200.0,1500.0,1350.0,4
208,14,311,2,2400.0,4000.0,3800.0,4
208,154,311,0,1800.0,2000.0,1950.0,4
208,175,311,0,1000.0,1500.0,1400.0,4
208,220,129,0,4000.0,4500.0,4400.0,4
209,154,311,0,2100.0,2200.0,2150.0,4
209,175,311,0,1050.0,1200.0,1125.0,4
209,220,311,0,10000.0,10500.0,10250.0,4
210,8,311,1,3000.0,20000.0,11500.0,4
210,14,311,1,1500.0,2500.0,2000.0,4
210,23,311,0,1800.0,2200.0,2000.0,4
210,27,311,0,1000.0,1200.0,1100.0,4
210,28,311,0,2500.0,3200.0,2850.0,4
210,32,311,0,400.0,1000.0,700.0,4
210,34,311,0,9000.0,11000.0,10000.0,4
210,40,311,0,2000.0,4000.0,3000.0,4
210,66,311,0,900.0,2000.0,1450.0,4
210,90,28,1,12000.0,30000.0,21000.0,4
210,125,311,0,2000.0,2500.0,2250.0,4
210,137,311,1,1000.0,4000.0,2500.0,4
210,154,311,0,1000.0,1700.0,1350.0,4
210,167,311,0,6000.0,7000.0,6500.0,4
210,175,311,0,700.0,1000.0,850.0,4
210,176,311,0,800.0,1000.0,900.0,4
210,226,311,1,3000.0,3200.0,3100.0,4
211,14,311,2,1800.0,2200.0,2000.0,4
211,66,121,0,800.0,1000.0,900.0,4
211,154,298,0,1400.0,1600.0,1500.0,4
211,175,132,0,800.0,1000.0,900.0,4
211,220,129,0,4000.0,4500.0,4500.0,4
212,8,31,2,4000.0,14000.0,10000.0,4
212,14,311,2,2500.0,3000.0,2750.0,4
212,22,57,0,3000.0,3500.0,3200.0,4
212,23,63,0,3500.0,3500.0,3500.0,4
212,27,72,0,2000.0,2500.0,2200.0,4
212,32,81,0,1500.0,1500.0,1500.0,4
212,40,87,0,5000.0,5000.0,5000.0,4
212,66,121,0,1500.0,2000.0,1750.0,4
212,92,180,0,4000.0,4000.0,4000.0,4
212,124,251,0,2000.0,2000.0,2000.0,4
212,125,311,0,4000.0,4000.0,4000.0,4
212,137,93,2,1500.0,4000.0,3000.0,4
212,148,292,2,3000.0,4000.0,3500.0,4
212,154,307,0,1500.0,2000.0,1750.0,4
212,165,311,2,3500.0,3600.0,3600.0,4
212,171,328,2,3000.0,4000.0,3500.0,4
212,174,331,2,8000.0,8000.0,8000.0,4
212,175,334,0,1000.0,1500.0,1200.0,4
212,176,335,0,2000.0,2000.0,2000.0,4
212,177,340,0,2000.0,2000.0,2000.0,4
212,183,355,0,3000.0,4000.0,3500.0,4
213,27,311,0,1500.0,1600.0,1600.0,4
213,40,311,0,1400.0,1500.0,1500.0,4
213,154,311,0,1600.0,1600.0,1600.0,4
213,161,311,2,1500.0,1600.0,1600.0,4
213,175,311,0,900.0,900.0,900.0,4
213,220,311,0,1600.0,1600.0,1600.0,4
214,136,206,0,1400.0,1400.0,1400.0,4
215,8,31,2,5500.0,10610.0,7000.0,4
215,14,44,2,2500.0,2980.0,2700.0,4
215,22,57,0,2200.0,2700.0,2500.0,4
215,23,63,0,2000.0,2500.0,2200.0,4
215,27,72,0,1000.0,1500.0,1200.0,4
215,28,74,0,2000.0,3000.0,2700.0,4
215,32,81,0,2000.0,2200.0,2100.0,4
215,34,83,0,7000.0,7000.0,7000.0,4
215,37,84,0,1800.0,1800.0,1800.0,4
215,40,87,0,4000.0,5000.0,4500.0,4
215,51,102,0,4000.0,4000.0,4000.0,4
215,58,311,0,3000.0,4000.0,3500.0,4
215,66,121,0,1200.0,1500.0,1300.0,4
215,82,166,0,5100.0,12600.0,12000.0,4
215,85,433,0,11000.0,11000.0,11000.0,4
215,92,180,0,6000.0,6500.0,6200.0,4
215,103,190,2,5000.0,5000.0,5000.0,4
215,125,311,0,1500.0,3500.0,2500.0,4
215,137,143,2,1200.0,3500.0,2300.0,4
215,148,292,2,2500.0,3200.0,3000.0,4
215,154,307,0,760.0,1870.0,900.0,4
215,165,311,2,1000.0,2500.0,1500.0,4
215,166,325,0,6000.0,6000.0,6000.0,4
215,172,311,2,4000.0,6000.0,5000.0,4
215,174,331,2,7000.0,7365.0,7200.0,4
215,175,334,0,600.0,1000.0,800.0,4
215,176,335,0,1000.0,1200.0,1100.0,4
215,177,340,0,1500.0,1800.0,1700.0,4
215,200,397,0,2000.0,2500.0,2300.0,4
215,201,311,0,1200.0,2000.0,1500.0,4
215,218,424,0,3500.0,3500.0,3500.0,4
215,220,425,0,5000.0,8000.0,7500.0,4
215,226,434,2,2500.0,2500.0,2500.0,4
217,149,293,0,4600.0,5250.0,4700.0,4
218,8,31,2,5000.0,13000.0,6000.0,4
218,14,44,2,1500.0,2000.0,1750.0,4
218,22,57,0,1500.0,2000.0,1750.0,4
218,23,63,0,1500.0,1500.0,1500.0,4
218,27,72,0,1000.0,1500.0,1250.0,4
218,28,74,0,1500.0,2000.0,1750.0,4
218,32,81,0,500.0,1200.0,850.0,4
218,34,83,0,5000.0,5000.0,5000.0,4
218,58,311,0,2500.0,2500.0,2500.0,4
218,66,121,0,800.0,1500.0,1150.0,4
218,82,166,0,4000.0,5000.0,4500.0,4
218,86,182,0,12000.0,12000.0,12000.0,4
218,92,180,0,2000.0,2000.0,2000.0,4
218,125,311,0,2500.0,2500.0,2500.0,4
218,137,365,2,2000.0,5000.0,3500.0,4
218,138,274,0,1000.0,1200.0,1100.0,4
218,148,292,2,2000.0,3000.0,2500.0,4
218,154,307,0,1000.0,1400.0,1200.0,4
218,165,311,2,4000.0,5000.0,4500.0,4
218,171,328,2,3000.0,3000.0,3000.0,4
218,172,311,2,5000.0,8000.0,6500.0,4
218,173,311,0,1200.0,1500.0,1350.0,4
218,174,331,2,8000.0,8000.0,8000.0,4
218,175,334,0,900.0,1000.0,950.0,4
218,176,335,0,800.0,1000.0,900.0,4
218,183,355,0,1000.0,1500.0,1250.0,4
218,218,424,0,1800.0,2200.0,2000.0,4
218,220,425,0,7000.0,9000.0,8000.0,4
219,14,311,2,2500.0,2500.0,2500.0,4
219,22,311,0,2000.0,2500.0,2500.0,4
219,27,311,0,1000.0,2000.0,1500.0,4
219,28,311,0,1500.0,2500.0,2000.0,4
219,32,311,0,1500.0,2000.0,2000.0,4
219,66,311,0,1000.0,2000.0,1500.0,4
219,92,311,0,2500.0,3500.0,3000.0,4
219,125,311,0,3000.0,3000.0,3000.0,4
219,137,311,2,2000.0,3500.0,2500.0,4
219,138,311,0,1500.0,3000.0,2500.0,4
219,148,311,2,2500.0,2500.0,2500.0,4
219,154,311,0,1500.0,1800.0,1800.0,4
219,165,311,2,1500.0,2000.0,2000.0,4
219,174,311,2,6000.0,6000.0,6000.0,4
219,175,311,0,1100.0,1200.0,1200.0,4
219,176,311,0,1000.0,1200.0,1200.0,4
219,177,311,0,2000.0,2000.0,2000.0,4
219,200,311,0,1500.0,1500.0,1500.0,4
219,201,311,0,1500.0,2000.0,2000.0,4
219,215,311,2,3500.0,3500.0,3500.0,4
219,218,311,0,2000.0,3000.0,2500.0,4
219,220,311,0,8000.0,9000.0,9000.0,4
225,14,311,1,5000.0,7000.0,6000.0,4
225,137,93,1,5000.0,7000.0,6000.0,4
225,154,311,0,2500.0,3500.0,3000.0,4
225,175,311,0,2500.0,3500.0,3000.0,4
225,226,434,1,1500.0,2500.0,2000.0,4
226,8,31,1,8500.0,9500.0,9000.0,4
226,175,311,0,2000.0,3000.0,2500.0,4
227,22,311,0,2500.0,3000.0,2500.0,4
227,23,63,0,2000.0,2500.0,2000.0,4
227,27,72,0,1500.0,2000.0,1500.0,4
227,28,311,0,2500.0,3000.0,2500.0,4
227,34,83,0,3500.0,4000.0,3500.0,4
227,60,112,0,3000.0,3500.0,3000.0,4
227,66,311,0,2200.0,2500.0,2200.0,4
227,154,311,0,1400.0,1500.0,1400.0,4
227,175,311,0,800.0,1200.0,800.0,4
227,176,335,0,1500.0,1800.0,1500.0,4
227,218,311,0,2500.0,3000.0,2500.0,4
228,154,311,0,1300.0,1300.0,1300.0,4
228,175,311,0,1200.0,1200.0,1200.0,4
228,220,311,0,6000.0,6000.0,6000.0,4
230,14,311,2,1800.0,1800.0,1800.0,4
230,22,57,0,3000.0,3000.0,3000.0,4
230,27,72,0,1300.0,1500.0,1500.0,4
230,28,311,0,2000.0,2000.0,2000.0,4
230,32,311,0,2000.0,2000.0,2000.0,4
230,66,311,0,1500.0,1500.0,1500.0,4
230,137,39,2,3500.0,3500.0,3500.0,4
230,154,311,0,1800.0,1800.0,1800.0,4
230,173,311,0,2000.0,2000.0,2000.0,4
230,175,311,0,1200.0,1200.0,1200.0,4
230,176,311,0,1000.0,1000.0,1000.0,4
231,8,31,2,6000.0,14000.0,10000.0,4
231,14,311,2,1200.0,3000.0,2200.0,4
231,154,311,0,1000.0,2000.0,1500.0,4
231,175,311,0,1000.0,2000.0,1500.0,4
231,220,311,0,6000.0,10000.0,8000.0,4
232,8,31,2,5000.0,5000.0,5000.0,4
232,14,311,2,1700.0,1700.0,1700.0,4
232,28,311,0,2000.0,2000.0,2000.0,4
232,66,121,0,1000.0,1200.0,1100.0,4
232,137,39,2,2000.0,2500.0,2200.0,4
232,148,292,2,2500.0,3000.0,2800.0,4
232,154,311,0,1400.0,1400.0,1400.0,4
232,175,311,0,1200.0,1200.0,1200.0,4
232,200,311,0,800.0,800.0,800.0,4
235,8,311,2,4000.0,20000.0,12000.0,4
235,66,311,0,1000.0,2000.0,1500.0,4
235,137,311,2,2000.0,8040.0,5000.0,4
235,154,311,0,837.0,837.0,837.0,4
235,175,311,0,400.0,1000.0,800.0,4
235,220,311,0,7000.0,8000.0,7500.0,4
236,20,134,0,4990.0,4990.0,4990.0,4
236,62,24,0,7040.0,7050.0,7048.0,4
236,101,194,0,5524.0,5524.0,5524.0,4
236,149,293,0,5098.0,5393.0,5260.0,4
239,149,60,0,4941.0,5226.0,5000.0,4
239,154,311,0,1200.0,1200.0,1200.0,4
239,175,311,0,1000.0,1000.0,1000.0,4
237,62,24,0,6950.0,7130.0,7000.0,4
